倲	480
倳	568
倴	404
倵	385
倶	493
倷	429
倸	387
倹	296
债	0
倻	449
值	10062
值得	10229
值得一提	1149
值得一看	779
值得信賴	828
值得期待	945
值得注意	1056
值得關注	1075
值爲	924
值班	2683
值班室	740
值錢	2066
倾	0
偀	337
偁	434
偂	555
偃	695
偄	399
偅	520
偆	413
假	8983
假使	769
假借	701
假冒	1409
假冒僞劣	819
假名	717
假如	4123
假定	1145
假山	755
假幣	879
假想	781
假扮	742
假新聞	753
假日	1515
假期	3476
假死	874
假的	747
假若	842
假藥	824
假裝	1824
假設	3115
假話	1039
假說	735
假象	1028
假貨	1283
假鈔	775
假面	793
假髮	854
偈	724
偉	3419
偉人	1145
偉哥	1054
偉大	6733
偉大復興	740
偉岸	717
偉業	1010
偊	439
偋	247
偌	629
偌大	860
偍	430
偎	722
偏	3967
偏低	1381
偏偏	2417
偏僻	1209
偏出	822
偏向	1251
偏執	943
偏大	832
偏好	1262
偏小	796
偏少	727
偏差	1505
偏心	827
偏愛	1142
偏方	881
偏激	1151
偏移	928
偏袒	710
偏要	837
偏見	1374
偏遠	1123
偏重	1050
偏離	1289
偏頗	799
偏頭痛	730
偏高	1355
偐	373
偑	466
偒	342
偓	515
偔	347
偕	736
偖	340
偗	378
偘	300
偙	466
做	154888
做一	970
做一些	1539
做一名	747
做一次	990
做不了	1190
做不到	1853
做主	1161
做了	10765
做事	3922
做事情	1141
做些	1542
做人	2957
做什麼	5168
做作	1122
做作業	918
做個	4035
做做	1508
做出	8091
做出來	1426
做到	9360
做回	758
做圖	703
做多	1180
做夢	2495
做大	1456
做大做強	1102
做女人	746
做好	11401
做好事	835
做好準備	1016
做學問	704
做完	3285
做官	855
做客	1666
做家務	855
做實驗	910
做工	1927
做帳	704
做廣告	1200
做強	950
做得	3343
做得好	930
做得更好	843
做愛	3037
做成	2581
做手術	979
做文章	822
做朋友	1039
做法	6312
做準備	1060
做爲	2396
做生意	1831
做的	7115
做着	1399
做空	1014
做網站	821
做股票	732
做自己	943
做菜	1047
做貢獻	864
做起	1815
做足	811
做遊戲	725
做過	4528
做銷售	752
做錯	1353
做題	1024
做飯	3590
做點	1683
偛	449
停	6820
停下	1522
停下來	1514
停了	740
停住	981
停停	819
停在	1612
停工	921
停播	727
停放	963
停業	815
停機	1546
停歇	787
停止	6086
停水	841
停泊	792
停滯	1120
停滯不前	727
停火	747
停牌	1848
停產	1552
停用	967
停留	3569
停留在	740
停着	718
停職	734
停藥	833
停課	736
停賽	793
停車	2321
停車位	891
停車場	1631
停車費	776
停運	740
停電	1753
停靠	964
停頓	1217
偝	498
偞	381
偟	430
偠	630
偡	373
偢	425
偣	469
偤	280
健	2636
健兒	816
健全	2707
健力寶	818
健在	771
健壯	966
健康	12272
健康快樂	782
健康成長	969
健康教育	960
健康狀況	924
健康發展	1692
健康網	1034
健忘	837
健美	1074
健美操	765
健脾	886
健身	2566
健身房	1083
偦	348
偧	286
偨	382
偩	381
偪	29
偫	320
偬	100
偭	469
偮	329
偯	284
偰	415
偱	420
偲	570
偳	309
側	3046
側目	736
側身	830
側重	1301
側重點	720
側面	2093
偵	751
偵察	1228
偵探	1140
偵查	1561
偵測	845
偵破	985
偶	25662
偶們	1757
偶像	3453
偶像劇	989
偶家	768
偶數	755
偶有	848
偶滴	758
偶然	2930
偶爾	5753
偶遇	998
偷	4269
偷來	715
偷偷	3378
偷偷摸摸	830
偷偷的	874
偷吃	837
偷工減料	725
偷情	1109
偷懶	1490
偷拍	1796
偷東西	704
偷渡	843
偷盜	811
偷看	1111
偷着	771
偷着樂	702
偷稅	731
偷窺	1299
偷竊	841
偷笑	953
偷聽	769
偷襲	1276
偷走	871
偸	572
偹	346
偺	10
偻	0
偼	365
偽	14
偾	0
偿	0
傀	552
傀儡	929
傁	242
傂	285
傃	380
傄	217
傅	1947
傆	489
傇	268
傈	702
傉	395
傊	249
傋	455
傌	410
傍	1200
傍晚	1800
傎	364
傏	295
傐	198
傑	2964
傑作	1069
傑克	1217
傑克遜	1173
傑出	1770
傑夫	790
傑拉德	870
傒	458
傓	290
傔	332
傕	509
傖	498
傗	353
傘	1985
備	2478
備件	1006
備份	5444
備受	1656
備好	737
備忘	830
備忘錄	972
備戰	1437
備有	855
備案	2708
備用	1791
備考	1041
備註	2456
備課	1034
備貨	719
備選	932
傚	233
傛	528
傜	480
傝	464
傞	437
傟	336
傠	316
傡	209
傢	1397
傢伙	5164
傢俬	887
傢俱	3865
傣	627
傣族	796
傤	0
傥	0
傧	0
储	0
傩	0
傪	411
傫	482
催	3190
催促	1132
催化	1211
催化劑	1277
催生	1031
催眠	1174
傭	700
傭人	748
傭兵	860
傮	238
傯	501
傰	289
傱	336
傲	1383
傲慢	1072
傲氣	790
傲視	748
傲遊	1017
傳	15742
傳世	986
傳世私服	730
傳中	992
傳人	999
傳來	3084
傳入	1235
傳出	2159
傳到	1647
傳動	1043
傳唱	768
傳喚	716
傳單	968
傳回	742
傳奇	3210
傳媒	2862
傳媒集團	778
傳導	1004
傳感	913
傳感器	1897
傳承	1631
傳授	1466
傳播	5646
傳播學	758
傳教	736
傳教士	798
傳染	1723
傳染性	943
傳染病	1421
傳熱	759
傳球	1411
傳真	3495
傳真機	999
傳神	792
傳給	1578
傳統	14303
傳統媒體	927
傳統文化	1478
傳統產業	811
傳統節日	870
傳統美德	764
傳統觀念	760
傳聞	2008
傳言	1676
傳記	1065
傳說	5431
傳說中	769
傳輸	3827
傳輸速度	732
傳輸速率	758
傳送	2744
傳遍	845
傳道	747
傳達	2191
傳遞	4735
傳遞信息	710
傳銷	1544
傳開	748
傴	435
債	1681
債主	734
債券	2205
債券基金	738
債券市場	841
債務	2347
債務人	900
債市	753
債權	1313
債權人	1118
傶	238
傷	6467
傷了	721
傷亡	1369
傷人	1217
傷到	828
傷勢	1072
傷及	767
傷口	2237
傷員	1025
傷害	9067
傷害到	828
傷寒	769
傷心	5661
傷悲	909
傷情	830
傷愈	729
傷感	2282
傷殘	942
傷疤	1063
傷病	1129
傷痕	1229
傷痕累累	850
傷痛	1400
傷者	1026
傷腦筋	727
傷身	763
傷透	753
傷風	736
傸	203
傹	365
傺	475
傻	7993
傻丫頭	777
傻乎乎	860
傻了	1200
傻事	815
傻傻	1235
傻傻的	995
傻子	1950
傻瓜	2575
傻眼	818
傻笑	1163
傻蛋	796
傻逼	2489
傼	238
傽	263
傾	2016
傾倒	985
傾力	862
傾向	3517
傾向性	704
傾城	1024
傾家蕩產	785
傾心	930
傾情	915
傾慕	734
傾斜	1756
傾注	904
傾瀉	754
傾聽	1561
傾訴	1509
傾銷	869
傿	309
僀	348
僁	235
僂	536
僃	304
僄	318
僅	7387
僅代表	2038
僅以	819
僅佔	889
僅作	887
僅供	1537
僅供參考	1547
僅僅	7534
僅僅是	809
僅剩	848
僅售	939
僅在	1039
僅存	848
僅憑	841
僅提供	1533
僅是	1224
僅有	2123
僅有的	1041
僅次於	1207
僅此	887
僅此而已	781
僅爲	2123
僅用	839
僅能	846
僅限	892
僅限於	1149
僅需	863
僅靠	861
僆	353
僇	398
僈	412
僉	555
僊	3
僋	395
僌	310
働	503
僎	321
像	35573
像他	928
像你	1390
像個	2302
像她	796
像我	1770
像是	3059
像樣	1015
像素	2801
僐	412
僑	1072
僒	296
僓	245
僔	369
僕	821
僕人	968
僖	628
僗	404
僘	278
僙	287
僚	672
僛	416
僜	397
僝	345
僞	1735
僞劣	797
僞君子	748
僞科學	706
僞裝	1510
僞造	1375
僟	482
僠	290
僡	349
僢	354
僣	29
僤	500
僥	651
僥倖	1076
僦	736
僧	1527
僧人	956
僧侶	773
僨	508
僩	385
僪	331
僫	407
僬	490
僭	583
僮	619
僯	298
僰	526
僱	924
僱主	1219
僱傭	1162
僱員	1264
僱用	977
僳	644
僴	336
僵	1022
僵化	823
僵局	871
僵持	836
僵硬	1157
僶	328
僷	462
僸	445
價	6518
價位	3370
價值	14775
價值取向	891
價值投資	889
價值觀	2117
價值觀念	800
價值鏈	883
價差	903
價廉物美	718
價格	43356
價格上漲	1625
價格低	872
價格便宜	886
價格戰	1106
價格指數	824
價格波動	775
價格表	767
價格走勢	844
價款	937
價爲	781
價錢	4054
價高	752
僺	306
僻	653
僼	291
僽	387
僾	616
僿	362
儀	2718
儀器	2566
儀器儀表	901
儀器設備	856
儀式	3100
儀表	1388
儀表盤	718
儀錶	832
儁	3
儂	2673
儂好	812
儃	372
億	9467
億人	867
億元	4477
億噸	842
億多	847
億美	1136
億股	842
億萬	1238
億萬富翁	839
儅	49
儆	620
儇	472
儈	587
儉	891
儊	385
儋	525
儌	351
儍	631
儎	372
儐	530
儑	330
儒	1567
儒學	942
儒家	1357
儒家思想	705
儒雅	850
儓	342
儔	582
儕	538
儖	366
儗	408
儘	986
儘可能	3007
儘快	8301
儘早	1650
儘管	11460
儘管如此	898
儘量	8933
儘量避免	999
儙	335
儚	499
儛	540
儜	379
儝	191
儞	443
償	961
償還	1431
儠	345
儡	469
儢	269
儣	344
儤	348
儥	243
儦	351
儧	233
儨	344
儩	282
優	2823
優先	3586
優先權	744
優先發展	740
優先級	1120
優先考慮	910
優劣	1076
優勝劣汰	729
優勢	13401
優勢互補	751
優勢產業	772
優化	6628
優化大師	999
優化設計	786
優化配置	728
優厚	827
優待	814
優惠	5923
優惠價	864
優惠券	1019
優惠政策	1603
優惠活動	844
優於	1221
優柔寡斷	728
優派	1013
優異	1625
優盤	955
優秀	9183
優秀人才	925
優秀作品	800
優秀學生	746
優秀教師	810
優缺點	923
優美	2300
優良	2082
優良傳統	864
優質	4504
優質服務	1176
優越	1528
優越性	869
優越感	823
優選	953
優酷	735
優雅	2554
優點	3963
儫	335
儬	414
儭	539
儮	300
儯	270
儰	471
儱	442
儲	1463
儲備	2246
儲存	1965
儲戶	839
儲蓄	1848
儲蓄存款	715
儲藏	885
儲運	774
儲量	1190
儳	332
儴	453
儵	435
儶	309
儷	735
儸	6
儹	382
儺	642
儻	534
儼	632
儼然	1182
儽	394
儾	224
儿	500
兀	814
允	1195
允浩	782
允許	8122
兂	550
元	31862
元人民幣	1413
元代	847
元以上	1257
元以下	1064
元件	1743
元元	742
元兇	749
元器件	1030
元宵	943
元宵節	862
元寶	1399
元左右	1621
元帥	1253
元年	1002
元數據	801
元旦	1600
元月	817
元朝	814
元氣	964
元神	863
元素	5232
元老	1065
元錢	1518
元首	885
兄	3493
兄台	780
兄妹	1178
兄弟	10333
兄弟們	706
兄弟姐妹	1451
兄弟連	718
兄長	875
充	3678
充值	2764
充值卡	1110
充其量	919
充分	8744
充分利用	1965
充分發揮	2525
充分考慮	1060
充分肯定	1107
充分認識	1077
充分體現	1225
充填	738
充好	715
充實	2553
充斥	1467
充氣	1030
充沛	1120
充滿	8223
充滿了	788
充滿信心	969
充滿希望	801
充滿活力	938
充當	1603
充盈	790
充血	969
充裕	1165
充足	2530
充電	2408
充電器	1645
充飢	729
兆	2294
兇	1917
兇器	754
兇悍	811
兇惡	753
兇手	1577
兇殘	825
兇狠	924
兇猛	1105
兇險	790
先	85126
先人	832
先來	1128
先例	979
先做	1089
先兆	743
先入爲主	737
先別	793
先到	1241
先前	1904
先去	2437
先取	1027
先吃	798
先問	728
先在	1137
先天	1404
先天性	1072
先富	732
先寫	711
先將	1179
先導	845
先後	5072
先得	845
先從	1044
先打	854
先找	773
先把	2284
先於	776
先是	2099
先有	905
先期	934
先機	969
先民	722
先決條件	720
先河	954
先烈	741
先生	18102
先用	1388
先由	705
先發	948
先看	1190
先知	1087
先祖	757
先秦	807
先給	972
先聲	712
先行	1645
先行者	755
先要	1116
先說	1300
先讓	889
先買	746
先賢	705
先走	1019
先輩	750
先進	6707
先進事蹟	781
先進個人	852
先進典型	705
先進單位	905
先進性	1269
先進技術	1084
先進文化	825
先進集體	832
先鋒	2106
先驅	936
光	13217
光了	881
光亮	1184
光伏	851
光光	952
光合作用	736
光圈	1226
光大	1190
光大銀行	804
光天化日	731
光子	910
光學	1608
光學變焦	859
光年	779
光彩	1496
光影	1115
光明	2915
光明正大	834
光是	1246
光景	837
光暈	740
光束	786
光柵	772
光棍	1224
光榮	2230
光標	1097
光波	746
光源	1166
光滑	1648
光潔	862
光澤	1454
光照	1062
光環	1472
光的	712
光盤	4083
光看	866
光着	1036
光碟	1014
光緒	948
光線	2345
光纖	1985
光纜	1163
光臨	1636
光良	808
光芒	2093
光華	1260
光譜	1005
光輝	1652
光速	822
光陰	1110
光電	1465
光靠	844
光頭	1417
光顧	1397
光驅	2615
光鮮	890
兊	368
克	7972
克拉	980
克拉克	752
克拉瑪依	810
克斯	900
克服	2506
克服困難	733
克林斯曼	714
克林頓	1113
克爾	718
克羅	747
克羅地亞	870
克萊	706
克萊斯勒	1010
克里	855
克里斯	882
克隆	1538
克魯斯	794
兌	1227
兌付	721
兌換	3338
兌獎	828
兌現	1624
兌美元	898
免	3671
免不了	1029
免去	1067
免受	873
免得	2576
免徵	848
免收	866
免於	803
免疫	2527
免疫力	1093
免疫功能	890
免疫系統	853
免稅	1098
免職	861
免試	787
免談	730
免責	933
免責聲明	1046
免費	14839
免費下載	1131
免費使用	769
免費提供	1067
免費版	857
免費註冊	959
免費贈送	793
免費送	796
免費電影	871
免除	1158
兎	568
兏	284
児	633
兑	0
兒	16366
兒女	1941
兒媳	930
兒媳婦	796
兒子	12647
兒孫	720
兒戲	791
兒時	1177
兒歌	969
兒科	948
兒童	5978
兒童節	1003
兒童醫院	797
兓	285
兔	2208
兔兔	1159
兔子	3741
兕	536
兖	0
兗	573
兗州	803
兘	479
兙	288
党	1047
兛	227
兜	1492
兜兜	987
兜售	791
兜裏	918
兜風	762
兝	277
兞	238
兟	390
兠	511
兡	313
兢	720
兢兢業業	789
兣	247
兤	252
入	11468
入世	968
入主	1009
入伍	910
入住	1991
入侵	1968
入侵者	712
入內	777
入口	2273
入口處	861
入味	738
入圍	1442
入園	801
入場	1255
入場券	801
入境	1289
入夢	765
入夥	747
入學	1873
入學考試	822
入室	776
入宮	744
入市	1776
入庫	1680
入微	731
入戶	1134
入手	2209
入會	916
入海	745
入獄	968
入球	789
入眠	1193
入睡	1459
入網	978
入耳	761
入職	1124
入股	1576
入賬	863
入選	1821
入門	2138
入門級	1028
入關	750
入院	959
入駐	1040
入黨	1274
兦	405
內	41913
內側	1069
內傷	758
內分泌	1174
內力	942
內功	945
內務	744
內勤	761
內參	823
內向	1360
內含	972
內因	723
內在	2210
內地	5073
內壁	741
內外	2114
內存	9460
內存條	905
內定	734
內容	34139
內容包括	1009
內容均	1302
內容簡介	757
內審	749
內將	835
內嵌	804
內幕	1807
內建	917
內心	6174
內心世界	924
內心深處	707
內情	828
內戰	1096
內控	828
內政	876
內斂	1032
內有	1257
內服	791
內核	2010
內江	917
內河	767
內涵	3029
內測	1385
內燃機	754
內環	779
內疚	1301
內科	1085
內網	1618
內線	1291
內置	2504
內膜	937
內膽	756
內臟	1092
內蒙	1315
內蒙古	2337
內行	836
內衣	2358
內褲	2216
內訌	745
內設	875
內資	808
內賈德	761
內部	11366
內部審計	809
內部控制	845
內部管理	847
內部結構	754
內銷	879
內鏡	775
內閣	1159
內陸	1040
內需	1135
內頁	856
內飾	1318
全	26794
全世界	4557
全人類	899
全係	835
全價	729
全副	774
全劇	729
全力	3296
全力以赴	1106
全力支持	859
全勝	823
全包	858
全區	2095
全名	942
全員	978
全國	21386
全國人大	1268
全國人民	1425
全國各地	2060
全國各大	791
全國性	1267
全國政協	917
全國最大	859
全國統一	933
全城	935
全場	1945
全天	1373
全天候	880
全套	1888
全家	2565
全家人	983
全家福	835
全局	2190
全屏	1184
全州	867
全市	6453
全年	2845
全心	907
全心全意	1111
全息	788
全憑	745
全攻略	888
全數	713
全文	2145
全新	5800
全方位	2060
全日制	999
全明星	925
全是	4345
全景	1150
全智賢	728
全書	1136
全會	915
全本	708
全村	960
全校	1299
全棉	792
全權	893
全款	723
全民	2041
全民健身	809
全流通	851
全無	1040
全然	1185
全片	722
全班	1268
全球	13099
全球化	1751
全球市場	871
全球性	1040
全球最大	1233
全球第一	832
全球經濟	1141
全球華人	792
全球變暖	750
全球通	1125
全球領先	740
全盤	1098
全省	5472
全社會	717
全神貫注	734
全程	2651
全稱	1039
全站	863
全系列	704
全網	903
全線	1731
全縣	2266
全美	1095
全聚德	780
全職	1270
全能	1402
全自動	1221
全裸	1022
全貌	765
全資	841
全身	5249
全車	803
全軍	1014
全軍覆沒	734
全速	744
全運會	710
全過程	742
全選	849
全部	24052
全部內容	810
全部都	724
全都	2563
全鄉	758
全鎮	967
全長	972
全開	807
全院	816
全隊	1087
全集	1609
全靠	1031
全面	13650
全面實施	807
全面推行	755
全面推進	1081
全面提升	896
全面提高	904
全面發展	1205
全面落實	854
全面貫徹	728
全額	1289
全體	4166
全體員工	925
全體會議	873
全黑	748
全黨	1078
兩	17606
兩三	1551
兩三天	890
兩下	1206
兩不誤	778
兩人	8651
兩代	838
兩件	1509
兩份	1298
兩位	4660
兩位數	865
兩個	40295
兩個人	6163
兩個女人	834
兩個字	1778
兩個孩子	1001
兩個方面	1196
兩個月	3080
兩個男人	801
兩倍	1246
兩側	2056
兩億	721
兩元	761
兩兄弟	760
兩分	860
兩分鐘	1047
兩千	1462
兩千多	873
兩半	853
兩口	906
兩口子	913
兩句	2261
兩名	2784
兩回事	787
兩圈	729
兩國	3414
兩地	1773
兩場	1298
兩塊	1760
兩大	3025
兩大類	826
兩天	7986
兩套	1353
兩字	853
兩季	713
兩家	2906
兩對	748
兩小時	1030
兩居	842
兩屆	875
兩層	1188
兩岸	2840
兩岸經貿	729
兩岸關係	981
兩市	1618
兩幅	739
兩年	7460
兩年內	926
兩年前	1374
兩年後	977
兩度	876
兩座	979
兩廂	1119
兩廂車	805
兩廳	734
兩張	2729
兩性	1149
兩成	858
兩房	858
兩手	1362
兩把	990
兩排	749
兩支	1080
兩方	827
兩方面	1351
兩旁	1138
兩日	970
兩會	1310
兩月	845
兩期	762
兩本	1082
兩杯	816
兩枚	748
兩架	721
兩根	1182
兩條	3043
兩極	817
兩極分化	761
兩樣	1329
兩次	6701
兩款	1826
兩步	1044
兩歲	1056
兩段	960
兩派	759
兩片	987
兩球	785
兩瓶	907
兩用	951
兩百	1272
兩盤	721
兩相	778
兩省	795
兩眼	1305
兩碼事	745
兩種	6213
兩端	1178
兩節	862
兩篇	1082
兩米	777
兩級	1253
兩組	1212
兩罰	724
兩翼	762
兩者	3322
兩聲	971
兩腳	867
兩腿	882
兩臺	1628
兩艘	725
兩萬	1321
兩處	963
兩行	930
兩起	799
兩路	831
兩車	738
兩軍	794
兩輛	981
兩輪	881
兩週	1935
兩遍	944
兩道	1032
兩邊	2513
兩部	1567
兩部分	1152
兩門	903
兩間	862
兩隊	1218
兩隻	2849
兩集	736
兩雙	835
兩難	969
兩面	1225
兩項	1673
兩頭	1267
兩顆	1211
兩類	1358
兩首	952
兩點	2344
兩黨	849
兪	350
八	7591
八一	1308
八一隊	726
八九	980
八仙	785
八位	747
八個	1562
八個月	773
八分	793
八十	1344
八十年代	1264
八千	971
八卦	3750
八哥	723
八國聯軍	701
八大	1407
八字	1300
八寶	792
八小時	728
八屆	818
八年	1597
八度	707
八強	933
八成	1244
八戒	1032
八折	729
八方	955
八日	751
八月	1825
八月份	780
八次	757
八歲	884
八百	1051
八種	788
八章	818
八級	813
八萬	772
八號	740
八角	863
八路	806
八路軍	957
八達嶺	798
八部	721
八里	724
八項	768
八點	1313
八點半	743
公	5893
公主	4402
公主墳	775
公事	842
公交	3295
公交公司	719
公交線路	913
公交車	2596
公仔	896
公佈	9605
公信力	904
公僕	946
公允	773
公允價值	772
公元	1191
公元前	1100
公公	1409
公共	4228
公共事務	704
公共交通	965
公共利益	902
公共場合	752
公共場所	1051
公共安全	834
公共政策	754
公共服務	1320
公共汽車	1134
公共產品	754
公共管理	808
公共衛生	1124
公共設施	818
公共財政	826
公共關係	830
公分	1116
公務	1318
公務員	4570
公司	119363
公司債券	734
公司內部	976
公司名稱	983
公司員工	813
公司成立	962
公司業務	862
公司業績	886
公司治理	991
公司法	944
公司生產	942
公司產品	917
公司發展	786
公司章程	910
公司簡介	915
公司經理	740
公司網址	876
公司網站	901
公司總裁	825
公司總部	813
公司註冊	1066
公告	6414
公園	4760
公園裏	850
公報	903
公墓	843
公婆	898
公子	3347
公孫	955
公安	2575
公安分局	1009
公安局	3109
公安局長	760
公安廳	818
公安機關	2252
公安民警	703
公安部	1473
公安部門	1054
公家	831
公寓	2946
公尺	766
公差	742
公平	4705
公平公正	730
公平性	722
公平正義	756
公平競爭	875
公廁	933
公式	2782
公德	739
公房	766
公投	884
公文	1230
公文包	768
公斤	2798
公映	913
公曆	736
公會	2969
公有	833
公有制	862
公款	1083
公正	2853
公正性	750
公民	3684
公測	1305
公然	1187
公爵	997
公版	760
公牛	1051
公理	770
公用	1424
公用事業	803
公益	1916
公益事業	1007
公益廣告	772
公益性	1146
公益活動	930
公示	1921
公社	1156
公私	734
公積金	2172
公立	934
公立醫院	782
公章	1259
公約	1200
公網	957
公職	797
公職人員	718
公衆	4487
公衆人物	751
公衆參與	727
公訴	894
公認	1851
公證	1487
公證處	864
公豬	728
公費	922
公路	4561
公路建設	835
公車	1682
公辦	891
公道	1254
公里	4838
公里處	822
公開	8324
公開信	836
公開場合	748
公開招標	816
公開招聘	842
公開發行	985
公開課	803
公開賽	1041
公開選拔	751
公關	1847
公關部	724
公雞	984
公頃	924
公館	886
六	9029
六一	1159
六七	1128
六中全會	772
六人	841
六位	869
六個	2223
六個月	1114
六十	1373
六十年代	856
六千	903
六合	1054
六合彩	1485
六名	791
六國	814
六大	1532
六天	837
六安	832
六屆	725
六年	1866
六年級	856
六成	954
六方會談	1014
六日	843
六月	2049
六月份	802
六條	882
六樓	845
六次	851
六歲	874
六百	900
六種	917
六章	826
六節	710
六級	1402
六萬	723
六號	820
六道	782
六項	826
六點	1448
六點半	741
兮	1794
兮兮	838
兰	0
共	10856
共事	826
共享	6647
共分	870
共創	1000
共勉	815
共同	12455
共同努力	1294
共同發展	969
共同語言	790
共同體	953
共同點	917
共和	1085
共和國	1637
共和黨	977
共存	1014
共度	900
共建	1358
共性	1084
共振	901
共有	3454
共生	854
共產	949
共產主義	1428
共產黨	2673
共產黨人	808
共產黨員	1277
共用	1466
共舞	852
共處	807
共計	1775
共謀	752
共識	2072
共賞	779
共贏	1055
共通	772
共進	894
共青團	1128
共鳴	1495
兲	709
关	2
兴	0
兵	5454
兵力	1325
兵器	1265
兵團	1325
兵法	852
兵營	797
兵種	962
兵馬	785
兵馬俑	897
其	59071
其一	1064
其中	27174
其中一位	758
其主要	996
其事	822
其二	854
其人	1013
其他	53812
其他人	3336
其他品牌	829
其他國家	1404
其他地區	995
其他地方	2816
其他媒體	1216
其他文章	823
其他用戶	804
其他的	806
其他組織	751
其他行業	816
其名	790
其子	817
其它	13451
其它問題	921
其它媒體	1026
其實	60477
其實是	787
其後	1518
其意	714
其所	1196
其時	757
其次	3073
其母	737
其爲	806
其父	887
其觀點	1513
其身	753
其間	1658
其餘	3489
具	3189
具備	7211
具有	24928
具有良好	1110
具有較強	981
具體	22232
具體位置	758
具體內容	921
具體化	722
具體問題	826
具體實施	755
具體工作	797
具體情況	1435
具體措施	794
具體操作	830
具體方法	779
具體表現	751
具體要求	951
具體規定	726
典	1569
典型	5482
典型案例	753
典故	986
典當	873
典禮	1284
典範	1418
典籍	824
典雅	1260
兹	0
养	0
兼	3852
兼任	1206
兼併	1086
兼備	871
兼具	928
兼容	2491
兼容性	1363
兼得	779
兼有	829
兼職	3615
兼顧	1541
兽	0
兾	220
冀	1169
冁	0
冂	648
冃	409
冄	563
内	0
円	689
冇	4150
冈	100
冉	1166
冉冉	804
冊	1963
冊子	743
冋	528
册	310
再	121531
再一次	2323
再三	1225
再上	921
再下	743
再不	1665
再也	3924
再也不	786
再也沒有	1447
再以	830
再作	751
再來	3678
再來一次	768
再做	1381
再傳	735
再出	825
再到	1704
再創	1018
再加	3109
再去	3358
再吃	952
再向	859
再問	1053
再回	945
再多	1645
再大	934
再好	1322
再婚	842
再審	818
再寫	899
再將	1073
再就業	1169
再度	3206
再建	920
再往	872
再從	919
再忙	784
再想	986
再戰	827
再打	1067
再找	1230
再把	1441
再拿	771
再按	829
再掀	788
再接	785
再接再厲	886
再提	860
再放	818
再有	1748
再次	13127
再沒	888
再添	834
再無	881
再爲	704
再現	1752
再生	1674
再用	2017
再由	906
再發	3376
再看	2364
再等	976
再給	1208
再者	812
再而三	723
再聽	751
再融資	882
再行	760
再裝	710
再見	3912
再試	821
再說	11681
再談	890
再講	737
再議	702
再讀	729
再讓	950
再買	1243
再走	966
再起	889
再跟	782
再送	757
再造	1027
再進	797
再過	1343
再開	869
再降	793
再高	790
再點	777
冎	401
冏	566
冐	392
冑	630
冒	4098
冒了	741
冒充	1423
冒出	1676
冒失	709
冒昧	831
冒死	710
冒汗	705
冒泡	853
冒煙	796
冒牌	1035
冒犯	825
冒着	1376
冒險	2230
冒險島	902
冒雨	795
冓	338
冔	272
冕	731
冖	410
冗	600
冗長	786
冗餘	1029
冘	417
写	0
军	0
农	0
冝	294
冞	418
冟	300
冠	2237
冠以	885
冠冕堂皇	795
冠名	898
冠心病	1103
冠狀動脈	817
冠軍	6444
冠軍盃	1115
冠軍聯賽	752
冡	314
冢	545
冣	386
冤	1174
冤家	887
冤枉	1612
冤案	707
冤魂	713
冥	1193
冥冥	961
冥想	874
冥王	787
冥王星	749
冥界	766
冦	395
冨	607
冩	584
冪	724
冫	476
冬	2791
冬天	4623
冬奧會	728
冬季	2589
冬日	1093
冬梅	788
冬瓜	1171
冬眠	933
冬至	866
冬蟲夏草	763
冭	623
冯	0
冰	5684
冰兒	759
冰冰	1269
冰冷	1866
冰凍	1122
冰塊	985
冰天雪地	735
冰封	941
冰山	999
冰島	924
冰川	1114
冰心	894
冰棍	867
冰水	815
冰河	881
冰涼	1204
冰淇淋	1375
冰激凌	983
冰火	840
冰箱	2835
冰箱裏	864
冰糖	967
冰鎮	719
冰雪	1489
冰雹	860
冰霜	847
冰點	868
冰龍	742
冱	412
冲	510
决	100
冴	465
况	600
冶	1040
冶煉	974
冶金	1144
冷	7003
冷了	883
冷冰冰	826
冷冷	1174
冷冷的	1030
冷凍	1257
冷卻	1657
冷嘲熱諷	720
冷場	709
冷峻	746
冷庫	779
冷得	732
冷戰	1213
冷暖	939
冷月	871
冷氣	985
冷水	1408
冷汗	1123
冷淡	1382
冷清	1287
冷漠	1960
冷熱	905
冷的	713
冷眼	822
冷空氣	962
冷笑	1142
冷笑話	831
冷落	1187
冷藏	942
冷血	1020
冷豔	832
冷軋	798
冷酷	1181
冷門	986
冷靜	3296
冷風	946
冷飲	952
冸	274
冹	322
冺	298
冻	0
冼	810
冽	642
冾	376
冿	395
净	0
凁	187
凂	334
凃	470
凄	200
凅	2
准	1723
准予	765
准入	1074
准考證	1097
准許	842
凇	610
凈	660
凉	100
凊	596
凋	859
凋亡	815
凋謝	816
凋零	924
凌	2165
凌亂	1091
凌厲	879
凌晨	3295
凌空	913
凌辱	748
凌雲	970
凌駕	762
凍	1740
凍得	771
凍死	871
凍瘡	714
凍結	1656
凎	273
减	80
凐	303
凑	90
凒	240
凓	272
凔	325
凕	315
凖	470
凗	317
凘	415
凙	0
凚	319
凛	80
凜	785
凜冽	759
凝	1800
凝固	1196
凝望	876
凝神	795
凝結	1026
凝聚	1630
凝聚力	1205
凝膠	951
凝視	1168
凝重	963
凞	361
凟	260
几	1377
凡	5346
凡事	1488
凡人	1217
凡在	786
凡塵	758
凡是	2660
凡間	780
凢	457
凣	476
凤	0
凥	267
処	612
凧	401
凨	445
凩	283
凪	517
凫	0
凬	352
凭	500
凮	422
